Order ID,Date,Customer ID,Region,Category,Product,Quantity,Price
1660,2023-08-29 02:47:12.432432432,CUST0007,East,Groceries,Table,3,4856
1661,2023-08-29 11:31:53.513513516,CUST0174,West,Groceries,Shoes,1,4159
1662,2023-08-29 20:16:34.594594596,CUST0141,South,Electronics,Laptop,1,4934
1663,2023-08-30 05:01:15.675675676,CUST0168,North,Groceries,Watch,4,2873
1664,2023-08-30 13:45:56.756756756,CUST0170,East,Furniture,TV,5,1786
1665,2023-08-30 22:30:37.837837840,CUST0137,East,Electronics,TV,1,291
1666,2023-08-31 07:15:18.918918920,CUST0178,East,Electronics,Shirt,1,2086
1667,2023-08-31 16:00:00.000000000,CUST0027,South,Electronics,Shoes,3,3723
1668,2023-09-01 00:44:41.081081080,CUST0122,North,Electronics,Headphones,2,2285
1669,2023-09-01 09:29:22.162162164,CUST0194,West,Furniture,Table,4,4540
1670,2023-09-01 18:14:03.243243244,CUST0005,West,Electronics,Sofa,4,1108
1671,2023-09-02 02:58:44.324324324,CUST0029,East,Groceries,Rice,2,3883
1672,2023-09-02 11:43:25.405405408,CUST0165,South,Furniture,Shirt,1,4398
1673,2023-09-02 20:28:06.486486488,CUST0166,South,Fashion,Table,3,4768
1674,2023-09-03 05:12:47.567567568,CUST0083,South,Fashion,Rice,3,4387
1675,2023-09-03 13:57:28.648648648,CUST0136,West,Groceries,Rice,4,2152
1676,2023-09-03 22:42:09.729729732,CUST0109,East,Groceries,Shoes,3,3408
1677,2023-09-04 07:26:50.810810812,CUST0065,North,Furniture,Shoes,2,1816
1678,2023-09-04 16:11:31.891891892,CUST0086,West,Fashion,Laptop,1,410
1679,2023-09-05 00:56:12.972972972,CUST0145,East,Fashion,TV,2,4638
1680,2023-09-05 09:40:54.054054056,CUST0071,East,Fashion,Table,5,1360
1681,2023-09-05 18:25:35.135135136,CUST0045,North,Fashion,Shirt,4,4032
1682,2023-09-06 03:10:16.216216216,CUST0132,North,Fashion,Mobile,3,3368
1683,2023-09-06 11:54:57.297297296,CUST0036,North,Electronics,Shirt,5,684
1684,2023-09-06 20:39:38.378378380,CUST0070,South,Groceries,Laptop,3,2899
1685,2023-09-07 05:24:19.459459460,CUST0159,North,Electronics,Sofa,1,459
1686,2023-09-07 14:09:00.540540540,CUST0019,East,Fashion,TV,1,2966
1687,2023-09-07 22:53:41.621621624,CUST0189,North,Furniture,Mobile,1,2111
1688,2023-09-08 07:38:22.702702704,CUST0108,East,Furniture,Watch,3,4106
1689,2023-09-08 16:23:03.783783784,CUST0182,West,Fashion,Sofa,5,1725
1690,2023-09-09 01:07:44.864864864,CUST0167,South,Fashion,Shoes,1,2864
1691,2023-09-09 09:52:25.945945948,CUST0091,West,Furniture,Rice,5,990
1692,2023-09-09 18:37:07.027027028,CUST0090,West,Electronics,Watch,3,831
1693,2023-09-10 03:21:48.108108108,CUST0019,East,Electronics,Shirt,5,4061
1694,2023-09-10 12:06:29.189189188,CUST0039,West,Fashion,Shirt,3,4801
1695,2023-09-10 20:51:10.270270272,CUST0126,East,Electronics,Shoes,3,2604
1696,2023-09-11 05:35:51.351351352,CUST0195,North,Furniture,Laptop,4,714
1697,2023-09-11 14:20:32.432432432,CUST0173,North,Electronics,Table,3,3906
1698,2023-09-11 23:05:13.513513516,CUST0141,East,Fashion,Watch,3,1819
1699,2023-09-12 07:49:54.594594596,CUST0126,North,Furniture,Watch,2,4869
1700,2023-09-12 16:34:35.675675676,CUST0058,South,Electronics,Headphones,1,1687
1701,2023-09-13 01:19:16.756756756,CUST0148,West,Groceries,Sofa,4,1711
1702,2023-09-13 10:03:57.837837840,CUST0061,South,Furniture,TV,4,996
1703,2023-09-13 18:48:38.918918920,CUST0127,West,Furniture,Sofa,4,377
1704,2023-09-14 03:33:20.000000000,CUST0105,North,Groceries,Table,2,4747
1705,2023-09-14 12:18:01.081081080,CUST0167,South,Groceries,Shirt,3,1736
1706,2023-09-14 21:02:42.162162164,CUST0001,North,Furniture,Shirt,1,2258
1707,2023-09-15 05:47:23.243243244,CUST0131,West,Groceries,Shirt,5,2532
1708,2023-09-15 14:32:04.324324324,CUST0092,East,Fashion,Headphones,3,4004
1709,2023-09-15 23:16:45.405405408,CUST0190,East,Fashion,Shirt,2,4956
1710,2023-09-16 08:01:26.486486488,CUST0191,South,Fashion,Table,3,3362
1711,2023-09-16 16:46:07.567567568,CUST0113,North,Furniture,Shoes,3,1549
1712,2023-09-17 01:30:48.648648648,CUST0153,North,Groceries,TV,2,4600
1713,2023-09-17 10:15:29.729729732,CUST0056,South,Groceries,Table,4,1332
1714,2023-09-17 19:00:10.810810812,CUST0161,East,Electronics,TV,4,4217
1715,2023-09-18 03:44:51.891891892,CUST0166,West,Electronics,Table,1,777
1716,2023-09-18 12:29:32.972972972,CUST0117,South,Groceries,Shirt,1,2758
1717,2023-09-18 21:14:14.054054056,CUST0134,West,Groceries,Shoes,4,2128
1718,2023-09-19 05:58:55.135135136,CUST0058,East,Groceries,Watch,5,3858
1719,2023-09-19 14:43:36.216216216,CUST0044,North,Furniture,Sofa,3,4724
1720,2023-09-19 23:28:17.297297296,CUST0173,East,Groceries,Rice,5,2137
1721,2023-09-20 08:12:58.378378380,CUST0160,South,Electronics,Shoes,3,2749
1722,2023-09-20 16:57:39.459459460,CUST0173,North,Furniture,Watch,4,756
1723,2023-09-21 01:42:20.540540540,CUST0061,South,Groceries,Laptop,1,265
1724,2023-09-21 10:27:01.621621624,CUST0047,South,Electronics,Table,1,4691
1725,2023-09-21 19:11:42.702702704,CUST0149,East,Furniture,Laptop,5,689
1726,2023-09-22 03:56:23.783783784,CUST0080,South,Groceries,Watch,1,4624
1727,2023-09-22 12:41:04.864864864,CUST0118,East,Groceries,Shoes,4,2921
1728,2023-09-22 21:25:45.945945948,CUST0164,North,Groceries,Table,5,4358
1729,2023-09-23 06:10:27.027027028,CUST0147,East,Furniture,Rice,3,1362
1730,2023-09-23 14:55:08.108108108,CUST0020,North,Electronics,Shirt,1,171
1731,2023-09-23 23:39:49.189189188,CUST0185,East,Electronics,Table,2,3616
1732,2023-09-24 08:24:30.270270272,CUST0146,West,Fashion,Table,1,4850
1733,2023-09-24 17:09:11.351351352,CUST0047,West,Groceries,Shoes,3,3680
1734,2023-09-25 01:53:52.432432432,CUST0049,South,Fashion,Shoes,5,368
1735,2023-09-25 10:38:33.513513516,CUST0014,East,Fashion,Watch,3,1876
1736,2023-09-25 19:23:14.594594596,CUST0143,East,Electronics,Mobile,2,2562
1737,2023-09-26 04:07:55.675675676,CUST0159,North,Furniture,Table,4,1368
1738,2023-09-26 12:52:36.756756756,CUST0001,South,Furniture,Sofa,1,1115
1739,2023-09-26 21:37:17.837837840,CUST0117,East,Electronics,Table,5,2822
1740,2023-09-27 06:21:58.918918920,CUST0054,South,Furniture,Watch,4,1183
1741,2023-09-27 15:06:40.000000000,CUST0118,West,Fashion,TV,3,4201
1742,2023-09-27 23:51:21.081081080,CUST0003,East,Groceries,Laptop,5,506
1743,2023-09-28 08:36:02.162162164,CUST0144,East,Electronics,Shirt,4,3176
1744,2023-09-28 17:20:43.243243244,CUST0185,South,Groceries,Mobile,5,1085
1745,2023-09-29 02:05:24.324324324,CUST0012,East,Furniture,Rice,2,3703
1746,2023-09-29 10:50:05.405405408,CUST0074,South,Groceries,Rice,2,4585
1747,2023-09-29 19:34:46.486486488,CUST0016,East,Furniture,Rice,1,809
1748,2023-09-30 04:19:27.567567568,CUST0102,North,Furniture,Shoes,1,2718
1749,2023-09-30 13:04:08.648648648,CUST0152,South,Fashion,Rice,2,4949
1750,2023-09-30 21:48:49.729729732,CUST0156,East,Furniture,Shirt,5,1511
1751,2023-10-01 06:33:30.810810812,CUST0117,West,Fashion,Laptop,2,4721
1752,2023-10-01 15:18:11.891891892,CUST0008,East,Fashion,Rice,1,1585
1753,2023-10-02 00:02:52.972972972,CUST0122,West,Fashion,Table,2,3050
1754,2023-10-02 08:47:34.054054056,CUST0092,West,Electronics,Table,2,4751
1755,2023-10-02 17:32:15.135135136,CUST0164,North,Electronics,Shoes,5,3034
1756,2023-10-03 02:16:56.216216216,CUST0090,South,Furniture,Shirt,4,4214
1757,2023-10-03 11:01:37.297297300,CUST0136,East,Fashion,Laptop,1,4770
1758,2023-10-03 19:46:18.378378380,CUST0186,North,Electronics,Mobile,5,1103
1759,2023-10-04 04:30:59.459459460,CUST0060,East,Fashion,Watch,2,2566
1760,2023-10-04 13:15:40.540540540,CUST0178,West,Groceries,Laptop,2,2566
1761,2023-10-04 22:00:21.621621624,CUST0028,South,Groceries,Watch,4,2038
1762,2023-10-05 06:45:02.702702704,CUST0101,East,Groceries,TV,1,2039
1763,2023-10-05 15:29:43.783783784,CUST0041,East,Furniture,Watch,1,1735
1764,2023-10-06 00:14:24.864864864,CUST0192,West,Fashion,Sofa,3,1798
1765,2023-10-06 08:59:05.945945948,CUST0155,East,Groceries,Table,1,4627
1766,2023-10-06 17:43:47.027027028,CUST0191,East,Electronics,Shirt,4,2191
1767,2023-10-07 02:28:28.108108108,CUST0145,West,Groceries,Headphones,3,1995
1768,2023-10-07 11:13:09.189189188,CUST0161,North,Groceries,Shoes,3,4340
1769,2023-10-07 19:57:50.270270272,CUST0157,West,Groceries,Sofa,2,3498
1770,2023-10-08 04:42:31.351351352,CUST0141,North,Furniture,Watch,2,1173
1771,2023-10-08 13:27:12.432432432,CUST0046,South,Electronics,Rice,1,2502
1772,2023-10-08 22:11:53.513513516,CUST0035,North,Fashion,Shirt,3,4995
1773,2023-10-09 06:56:34.594594596,CUST0134,North,Electronics,Sofa,2,3312
1774,2023-10-09 15:41:15.675675676,CUST0082,South,Fashion,Shoes,4,4137
1775,2023-10-10 00:25:56.756756756,CUST0115,North,Furniture,Table,2,1251
1776,2023-10-10 09:10:37.837837840,CUST0197,West,Furniture,Shirt,2,2545
1777,2023-10-10 17:55:18.918918920,CUST0047,North,Furniture,Shoes,3,2056
1778,2023-10-11 02:40:00.000000000,CUST0153,South,Furniture,TV,3,4658
1779,2023-10-11 11:24:41.081081080,CUST0194,West,Fashion,TV,5,4007
1780,2023-10-11 20:09:22.162162164,CUST0010,South,Groceries,Shoes,4,907
1781,2023-10-12 04:54:03.243243244,CUST0056,South,Fashion,Sofa,3,286
1782,2023-10-12 13:38:44.324324324,CUST0030,East,Electronics,Shirt,1,4927
1783,2023-10-12 22:23:25.405405408,CUST0109,East,Furniture,Sofa,4,4624
1784,2023-10-13 07:08:06.486486488,CUST0005,South,Furniture,Mobile,4,1407
1785,2023-10-13 15:52:47.567567568,CUST0119,South,Electronics,Watch,3,2384
1786,2023-10-14 00:37:28.648648648,CUST0033,South,Fashion,Mobile,4,4966
1787,2023-10-14 09:22:09.729729732,CUST0118,East,Groceries,TV,3,857
1788,2023-10-14 18:06:50.810810812,CUST0065,East,Groceries,Table,2,4331
1789,2023-10-15 02:51:31.891891892,CUST0146,North,Electronics,Laptop,5,4987
1790,2023-10-15 11:36:12.972972972,CUST0177,North,Groceries,Watch,2,3954
1791,2023-10-15 20:20:54.054054056,CUST0011,South,Fashion,TV,3,4366
1792,2023-10-16 05:05:35.135135136,CUST0085,West,Fashion,Sofa,3,2306
1793,2023-10-16 13:50:16.216216216,CUST0026,West,Electronics,Sofa,2,3658
1794,2023-10-16 22:34:57.297297300,CUST0063,East,Fashion,Sofa,1,1680
1795,2023-10-17 07:19:38.378378380,CUST0086,East,Furniture,Table,1,1061
1796,2023-10-17 16:04:19.459459460,CUST0059,East,Electronics,Mobile,1,3947
1797,2023-10-18 00:49:00.540540540,CUST0027,South,Fashion,Laptop,3,3675
1798,2023-10-18 09:33:41.621621624,CUST0177,West,Electronics,Sofa,4,975
1799,2023-10-18 18:18:22.702702704,CUST0161,North,Groceries,Headphones,3,2518
1800,2023-10-19 03:03:03.783783784,CUST0098,South,Fashion,Watch,4,4298
1801,2023-10-19 11:47:44.864864864,CUST0105,North,Furniture,Shirt,2,1101
1802,2023-10-19 20:32:25.945945948,CUST0099,North,Fashion,Headphones,5,3484
1803,2023-10-20 05:17:07.027027028,CUST0129,South,Electronics,Laptop,4,4166
1804,2023-10-20 14:01:48.108108108,CUST0149,North,Electronics,Table,1,2945
1805,2023-10-20 22:46:29.189189188,CUST0055,West,Fashion,Laptop,3,1581
1806,2023-10-21 07:31:10.270270272,CUST0006,North,Furniture,Shirt,2,3401
1807,2023-10-21 16:15:51.351351352,CUST0197,West,Furniture,Watch,1,757
1808,2023-10-22 01:00:32.432432432,CUST0095,West,Furniture,Shirt,2,2880
1809,2023-10-22 09:45:13.513513516,CUST0133,West,Electronics,Shoes,5,522
1810,2023-10-22 18:29:54.594594596,CUST0102,East,Fashion,Watch,3,3781
1811,2023-10-23 03:14:35.675675676,CUST0003,North,Groceries,Laptop,3,4366
1812,2023-10-23 11:59:16.756756756,CUST0181,South,Electronics,Sofa,5,2810
1813,2023-10-23 20:43:57.837837840,CUST0023,South,Furniture,Laptop,3,552
1814,2023-10-24 05:28:38.918918920,CUST0053,North,Fashion,Laptop,4,2497
1815,2023-10-24 14:13:20.000000000,CUST0165,East,Furniture,Watch,2,2075
1816,2023-10-24 22:58:01.081081080,CUST0083,East,Groceries,Shoes,1,1757
1817,2023-10-25 07:42:42.162162164,CUST0145,West,Furniture,Laptop,5,2641
1818,2023-10-25 16:27:23.243243244,CUST0085,North,Furniture,Headphones,4,3175
1819,2023-10-26 01:12:04.324324324,CUST0078,North,Groceries,TV,1,3264
1820,2023-10-26 09:56:45.405405408,CUST0110,South,Fashion,Rice,1,3066
1821,2023-10-26 18:41:26.486486488,CUST0001,North,Electronics,Rice,5,2153
1822,2023-10-27 03:26:07.567567568,CUST0051,East,Fashion,Laptop,4,387
1823,2023-10-27 12:10:48.648648648,CUST0173,North,Groceries,Headphones,1,3317
1824,2023-10-27 20:55:29.729729732,CUST0004,South,Furniture,Sofa,1,3954
1825,2023-10-28 05:40:10.810810812,CUST0190,West,Fashion,Table,4,1547
1826,2023-10-28 14:24:51.891891892,CUST0193,South,Electronics,Table,3,707
1827,2023-10-28 23:09:32.972972972,CUST0113,South,Groceries,Watch,1,4652
1828,2023-10-29 07:54:14.054054056,CUST0032,West,Fashion,Rice,2,1864
1829,2023-10-29 16:38:55.135135136,CUST0034,South,Electronics,Laptop,4,1325
1830,2023-10-30 01:23:36.216216216,CUST0092,South,Groceries,Table,1,1335
1831,2023-10-30 10:08:17.297297300,CUST0095,North,Electronics,Laptop,5,1129
1832,2023-10-30 18:52:58.378378380,CUST0072,North,Groceries,Watch,2,2771
1833,2023-10-31 03:37:39.459459460,CUST0039,West,Furniture,Rice,1,4062
1834,2023-10-31 12:22:20.540540540,CUST0154,North,Fashion,Shirt,2,4642
1835,2023-10-31 21:07:01.621621624,CUST0162,North,Electronics,TV,2,3277
1836,2023-11-01 05:51:42.702702704,CUST0182,South,Groceries,TV,3,3822
1837,2023-11-01 14:36:23.783783784,CUST0118,East,Electronics,Table,2,1575
1838,2023-11-01 23:21:04.864864864,CUST0003,North,Electronics,TV,3,2996
1839,2023-11-02 08:05:45.945945948,CUST0123,East,Fashion,Shirt,4,908
1840,2023-11-02 16:50:27.027027028,CUST0050,North,Furniture,Laptop,3,1078
1841,2023-11-03 01:35:08.108108108,CUST0012,North,Electronics,Watch,5,2563
1842,2023-11-03 10:19:49.189189188,CUST0193,West,Groceries,Shirt,1,825
1843,2023-11-03 19:04:30.270270272,CUST0054,West,Groceries,Watch,4,2601
1844,2023-11-04 03:49:11.351351352,CUST0133,West,Furniture,Watch,4,3462
1845,2023-11-04 12:33:52.432432432,CUST0057,East,Groceries,Rice,5,1316
1846,2023-11-04 21:18:33.513513516,CUST0145,South,Furniture,Laptop,3,4151
1847,2023-11-05 06:03:14.594594596,CUST0112,North,Groceries,Headphones,1,2297
1848,2023-11-05 14:47:55.675675676,CUST0047,North,Fashion,TV,3,2906
1849,2023-11-05 23:32:36.756756756,CUST0151,North,Electronics,Headphones,2,878
1850,2023-11-06 08:17:17.837837840,CUST0085,East,Fashion,Rice,3,1072
1851,2023-11-06 17:01:58.918918920,CUST0142,West,Electronics,Watch,4,2910
1852,2023-11-07 01:46:40.000000000,CUST0066,South,Electronics,Table,1,2223
1853,2023-11-07 10:31:21.081081080,CUST0075,East,Electronics,TV,3,698
1854,2023-11-07 19:16:02.162162164,CUST0179,West,Fashion,TV,1,3441
1855,2023-11-08 04:00:43.243243244,CUST0103,East,Electronics,Laptop,1,324
1856,2023-11-08 12:45:24.324324324,CUST0166,South,Fashion,Shoes,2,940
1857,2023-11-08 21:30:05.405405408,CUST0192,West,Furniture,Mobile,2,1914
1858,2023-11-09 06:14:46.486486488,CUST0038,East,Groceries,Mobile,4,4909
1859,2023-11-09 14:59:27.567567568,CUST0050,South,Groceries,Mobile,5,1206
1860,2023-11-09 23:44:08.648648648,CUST0098,North,Electronics,Shoes,1,224
1861,2023-11-10 08:28:49.729729732,CUST0082,South,Fashion,Laptop,5,3346
1862,2023-11-10 17:13:30.810810812,CUST0030,North,Groceries,Shoes,4,3031
1863,2023-11-11 01:58:11.891891892,CUST0079,East,Fashion,Mobile,1,4225
1864,2023-11-11 10:42:52.972972972,CUST0091,West,Fashion,Rice,1,3071
1865,2023-11-11 19:27:34.054054056,CUST0179,West,Electronics,Shirt,5,2117
1866,2023-11-12 04:12:15.135135136,CUST0191,East,Groceries,Watch,3,2515
1867,2023-11-12 12:56:56.216216216,CUST0052,West,Electronics,Shoes,2,4690
1868,2023-11-12 21:41:37.297297300,CUST0166,West,Electronics,Laptop,3,3196
1869,2023-11-13 06:26:18.378378380,CUST0079,North,Groceries,Laptop,5,1709
1870,2023-11-13 15:10:59.459459460,CUST0030,East,Groceries,Headphones,2,817
1871,2023-11-13 23:55:40.540540540,CUST0106,South,Furniture,Shirt,3,3661
1872,2023-11-14 08:40:21.621621624,CUST0051,North,Furniture,Table,2,1116
1873,2023-11-14 17:25:02.702702704,CUST0081,East,Fashion,TV,1,3665
1874,2023-11-15 02:09:43.783783784,CUST0133,North,Groceries,Mobile,3,4801
1875,2023-11-15 10:54:24.864864864,CUST0029,South,Furniture,Table,2,4570
1876,2023-11-15 19:39:05.945945948,CUST0132,South,Fashion,Headphones,2,2060
1877,2023-11-16 04:23:47.027027028,CUST0138,East,Fashion,Mobile,2,1148
1878,2023-11-16 13:08:28.108108108,CUST0184,South,Fashion,Shirt,3,1457
1879,2023-11-16 21:53:09.189189192,CUST0145,North,Furniture,Headphones,4,3526
1880,2023-11-17 06:37:50.270270272,CUST0074,South,Groceries,Mobile,3,215
1881,2023-11-17 15:22:31.351351352,CUST0017,North,Electronics,Shirt,5,2195
1882,2023-11-18 00:07:12.432432432,CUST0084,North,Fashion,Sofa,3,1901
1883,2023-11-18 08:51:53.513513516,CUST0069,South,Furniture,Table,2,2246
1884,2023-11-18 17:36:34.594594596,CUST0034,East,Furniture,Table,1,1720
1885,2023-11-19 02:21:15.675675676,CUST0006,West,Electronics,TV,3,4880
1886,2023-11-19 11:05:56.756756756,CUST0053,South,Electronics,Shirt,3,3050
1887,2023-11-19 19:50:37.837837840,CUST0194,North,Furniture,Shoes,2,3892
1888,2023-11-20 04:35:18.918918920,CUST0126,North,Groceries,Sofa,1,3041
1889,2023-11-20 13:20:00.000000000,CUST0043,South,Electronics,Rice,1,1077
1890,2023-11-20 22:04:41.081081080,CUST0115,East,Furniture,Mobile,5,3166
1891,2023-11-21 06:49:22.162162164,CUST0111,East,Electronics,Sofa,3,883
1892,2023-11-21 15:34:03.243243244,CUST0151,North,Groceries,Shirt,1,340
1893,2023-11-22 00:18:44.324324324,CUST0183,North,Fashion,Watch,1,1653
1894,2023-11-22 09:03:25.405405408,CUST0080,East,Electronics,Mobile,4,4678
1895,2023-11-22 17:48:06.486486488,CUST0095,West,Groceries,Laptop,4,1112
1896,2023-11-23 02:32:47.567567568,CUST0118,South,Furniture,Table,1,286
1897,2023-11-23 11:17:28.648648648,CUST0144,North,Electronics,Shirt,5,1981
1898,2023-11-23 20:02:09.729729732,CUST0008,North,Electronics,Laptop,1,4686
1899,2023-11-24 04:46:50.810810812,CUST0132,East,Furniture,TV,2,530
1900,2023-11-24 13:31:31.891891892,CUST0104,South,Fashion,Headphones,3,338
1901,2023-11-24 22:16:12.972972972,CUST0132,East,Furniture,Rice,5,2445
1902,2023-11-25 07:00:54.054054056,CUST0184,South,Electronics,Rice,2,175
1903,2023-11-25 15:45:35.135135136,CUST0025,South,Furniture,Laptop,5,1456
1904,2023-11-26 00:30:16.216216216,CUST0195,South,Groceries,Table,2,2430
1905,2023-11-26 09:14:57.297297300,CUST0096,North,Furniture,TV,3,4786
1906,2023-11-26 17:59:38.378378380,CUST0195,West,Electronics,Watch,3,2002
1907,2023-11-27 02:44:19.459459460,CUST0155,East,Furniture,Table,4,4113
1908,2023-11-27 11:29:00.540540540,CUST0093,West,Fashion,Sofa,2,4770
1909,2023-11-27 20:13:41.621621624,CUST0160,East,Furniture,Rice,4,2159
1910,2023-11-28 04:58:22.702702704,CUST0178,South,Fashion,Sofa,2,240
1911,2023-11-28 13:43:03.783783784,CUST0061,North,Groceries,Mobile,4,1889
1912,2023-11-28 22:27:44.864864864,CUST0122,West,Fashion,Shoes,3,3726
1913,2023-11-29 07:12:25.945945948,CUST0051,North,Furniture,Shirt,5,116
1914,2023-11-29 15:57:07.027027028,CUST0147,East,Electronics,TV,4,4448
1915,2023-11-30 00:41:48.108108108,CUST0021,North,Fashion,Table,2,564
1916,2023-11-30 09:26:29.189189192,CUST0005,North,Groceries,Rice,2,4571
1917,2023-11-30 18:11:10.270270272,CUST0092,West,Fashion,Sofa,3,1927
1918,2023-12-01 02:55:51.351351352,CUST0170,South,Fashion,Headphones,2,3128
1919,2023-12-01 11:40:32.432432432,CUST0061,North,Fashion,Mobile,1,619
1920,2023-12-01 20:25:13.513513516,CUST0022,South,Groceries,Shirt,5,189
1921,2023-12-02 05:09:54.594594596,CUST0149,East,Furniture,Shirt,4,4915
1922,2023-12-02 13:54:35.675675676,CUST0070,North,Fashion,Table,5,2951
1923,2023-12-02 22:39:16.756756756,CUST0001,West,Fashion,TV,3,2943
1924,2023-12-03 07:23:57.837837840,CUST0133,East,Electronics,Watch,4,4825
1925,2023-12-03 16:08:38.918918920,CUST0012,East,Groceries,Headphones,4,1984
1926,2023-12-04 00:53:20.000000000,CUST0090,West,Fashion,Table,1,4271
1927,2023-12-04 09:38:01.081081080,CUST0046,North,Groceries,Sofa,3,1025
1928,2023-12-04 18:22:42.162162164,CUST0034,North,Fashion,Shoes,2,3834
1929,2023-12-05 03:07:23.243243244,CUST0177,East,Furniture,Laptop,1,1069
1930,2023-12-05 11:52:04.324324324,CUST0078,North,Furniture,Watch,1,1194
1931,2023-12-05 20:36:45.405405408,CUST0045,South,Fashion,TV,5,3295
1932,2023-12-06 05:21:26.486486488,CUST0155,West,Furniture,Mobile,5,1504
1933,2023-12-06 14:06:07.567567568,CUST0073,South,Fashion,Watch,5,3464
1934,2023-12-06 22:50:48.648648648,CUST0026,North,Furniture,Rice,1,4390
1935,2023-12-07 07:35:29.729729732,CUST0047,East,Electronics,TV,2,4082
1936,2023-12-07 16:20:10.810810812,CUST0121,West,Electronics,Shoes,4,4423
1937,2023-12-08 01:04:51.891891892,CUST0056,North,Electronics,Rice,5,4113
1938,2023-12-08 09:49:32.972972972,CUST0094,North,Groceries,Watch,2,4656
1939,2023-12-08 18:34:14.054054056,CUST0107,East,Groceries,Laptop,3,4813
1940,2023-12-09 03:18:55.135135136,CUST0063,East,Electronics,Laptop,5,3192
1941,2023-12-09 12:03:36.216216216,CUST0048,South,Groceries,Shoes,4,4259
1942,2023-12-09 20:48:17.297297300,CUST0061,West,Furniture,Shirt,3,2174
1943,2023-12-10 05:32:58.378378380,CUST0081,West,Fashion,Headphones,3,384
1944,2023-12-10 14:17:39.459459460,CUST0026,East,Fashion,Mobile,4,1287
1945,2023-12-10 23:02:20.540540540,CUST0036,South,Fashion,Shirt,5,4069
1946,2023-12-11 07:47:01.621621624,CUST0001,West,Electronics,Laptop,1,3065
1947,2023-12-11 16:31:42.702702704,CUST0008,East,Groceries,Laptop,4,4419
1948,2023-12-12 01:16:23.783783784,CUST0113,North,Furniture,Sofa,4,883
1949,2023-12-12 10:01:04.864864864,CUST0099,West,Furniture,Rice,4,1049
1950,2023-12-12 18:45:45.945945948,CUST0180,South,Electronics,Watch,3,4039
1951,2023-12-13 03:30:27.027027028,CUST0047,South,Furniture,Mobile,2,144
1952,2023-12-13 12:15:08.108108108,CUST0127,South,Furniture,Shoes,1,1910
1953,2023-12-13 20:59:49.189189192,CUST0056,North,Furniture,Watch,5,4666
1954,2023-12-14 05:44:30.270270272,CUST0014,West,Furniture,Sofa,5,2181
1955,2023-12-14 14:29:11.351351352,CUST0028,West,Groceries,Laptop,2,3598
1956,2023-12-14 23:13:52.432432432,CUST0078,North,Furniture,Shoes,4,929
1957,2023-12-15 07:58:33.513513516,CUST0130,West,Fashion,Laptop,1,2009
1958,2023-12-15 16:43:14.594594596,CUST0109,North,Electronics,Mobile,5,2681
1959,2023-12-16 01:27:55.675675676,CUST0154,North,Groceries,Rice,5,791
1960,2023-12-16 10:12:36.756756756,CUST0014,North,Furniture,Watch,4,4119
1961,2023-12-16 18:57:17.837837840,CUST0187,South,Groceries,Watch,2,1031
1962,2023-12-17 03:41:58.918918920,CUST0056,West,Furniture,Shirt,1,3506
1963,2023-12-17 12:26:40.000000000,CUST0115,North,Fashion,Shoes,2,247
1964,2023-12-17 21:11:21.081081080,CUST0007,West,Electronics,Headphones,2,1132
1965,2023-12-18 05:56:02.162162164,CUST0003,South,Furniture,Sofa,1,1411
1966,2023-12-18 14:40:43.243243244,CUST0111,North,Furniture,Headphones,1,487
1967,2023-12-18 23:25:24.324324324,CUST0151,East,Furniture,Shirt,5,3221
1968,2023-12-19 08:10:05.405405408,CUST0107,South,Furniture,Mobile,5,1973
1969,2023-12-19 16:54:46.486486488,CUST0018,East,Electronics,Sofa,1,3688
1970,2023-12-20 01:39:27.567567568,CUST0038,West,Electronics,Rice,3,1015
1971,2023-12-20 10:24:08.648648648,CUST0115,West,Fashion,Headphones,5,1978
1972,2023-12-20 19:08:49.729729732,CUST0015,South,Electronics,Rice,3,3848
1973,2023-12-21 03:53:30.810810812,CUST0192,West,Furniture,Headphones,1,377
1974,2023-12-21 12:38:11.891891892,CUST0119,East,Fashion,Rice,5,2077
1975,2023-12-21 21:22:52.972972972,CUST0028,North,Fashion,Headphones,2,1959
1976,2023-12-22 06:07:34.054054056,CUST0039,North,Fashion,Rice,1,3136
1977,2023-12-22 14:52:15.135135136,CUST0185,North,Furniture,Shirt,4,3471
1978,2023-12-22 23:36:56.216216216,CUST0017,South,Groceries,TV,3,4813
1979,2023-12-23 08:21:37.297297300,CUST0086,West,Furniture,Sofa,1,2282
1980,2023-12-23 17:06:18.378378380,CUST0126,East,Electronics,Shoes,1,4775
1981,2023-12-24 01:50:59.459459460,CUST0044,West,Electronics,Mobile,5,1270
1982,2023-12-24 10:35:40.540540540,CUST0025,West,Furniture,Table,5,589
1983,2023-12-24 19:20:21.621621624,CUST0145,West,Furniture,Laptop,5,2625
1984,2023-12-25 04:05:02.702702704,CUST0013,North,Fashion,Shoes,4,1282
1985,2023-12-25 12:49:43.783783784,CUST0025,East,Furniture,Laptop,5,4579
1986,2023-12-25 21:34:24.864864864,CUST0068,East,Fashion,Sofa,1,4358
1987,2023-12-26 06:19:05.945945948,CUST0138,West,Electronics,Shoes,5,2588
1988,2023-12-26 15:03:47.027027028,CUST0067,North,Fashion,Rice,2,1976
1989,2023-12-26 23:48:28.108108108,CUST0109,North,Furniture,Rice,5,2562
